date,sku,product,category,units_sold,unit_price,unit_cost,revenue,cogs,gross_margin,gross_margin_pct
2026-05-06,TRO-202,Regular jeans,Trousers,23,199.0,82.0,4577.0,1886.0,2691.0,58.79
2026-05-06,TRO-203,Jogger sweatpants,Trousers,26,119.0,40.0,3094.0,1040.0,2054.0,66.39
2026-05-06,HOO-301,Hooded sweatshirt,Hoodies,23,189.0,72.0,4347.0,1656.0,2691.0,61.9
2026-05-06,HOO-302,Crewneck sweatshirt,Hoodies,15,159.0,60.0,2385.0,900.0,1485.0,62.26
2026-05-06,JKT-401,Transitional parka,Jackets,8,399.0,175.0,3192.0,1400.0,1792.0,56.14
2026-05-06,JKT-402,Denim jacket,Jackets,12,259.0,105.0,3108.0,1260.0,1848.0,59.46
2026-05-06,ACC-501,Beanie hat,Accessories,37,49.0,14.0,1813.0,518.0,1295.0,71.43
2026-05-07,TSH-001,Basic cotton tee,T-shirts,48,59.0,19.0,2832.0,912.0,1920.0,67.8
2026-05-07,TSH-002,Premium oversize tee,T-shirts,30,89.0,31.0,2670.0,930.0,1740.0,65.17
2026-05-07,SHI-101,Linen slim shirt,Shirts,16,159.0,62.0,2544.0,992.0,1552.0,61.01
2026-05-07,SHI-102,Flannel check shirt,Shirts,15,139.0,54.0,2085.0,810.0,1275.0,61.15
2026-05-07,TRO-201,Chino trousers,Trousers,25,179.0,70.0,4475.0,1750.0,2725.0,60.89
2026-05-07,TRO-202,Regular jeans,Trousers,27,199.0,82.0,5373.0,2214.0,3159.0,58.79
2026-05-07,TRO-203,Jogger sweatpants,Trousers,32,119.0,40.0,3808.0,1280.0,2528.0,66.39
2026-05-07,HOO-301,Hooded sweatshirt,Hoodies,18,189.0,72.0,3402.0,1296.0,2106.0,61.9
2026-05-07,HOO-302,Crewneck sweatshirt,Hoodies,17,159.0,60.0,2703.0,1020.0,1683.0,62.26
2026-05-07,JKT-401,Transitional parka,Jackets,10,399.0,175.0,3990.0,1750.0,2240.0,56.14
2026-05-07,JKT-402,Denim jacket,Jackets,10,259.0,105.0,2590.0,1050.0,1540.0,59.46
2026-05-07,ACC-501,Beanie hat,Accessories,39,49.0,14.0,1911.0,546.0,1365.0,71.43
2026-05-08,TSH-001,Basic cotton tee,T-shirts,46,59.0,19.0,2714.0,874.0,1840.0,67.8
2026-05-08,TSH-002,Premium oversize tee,T-shirts,43,89.0,31.0,3827.0,1333.0,2494.0,65.17
2026-05-08,SHI-101,Linen slim shirt,Shirts,23,159.0,62.0,3657.0,1426.0,2231.0,61.01
2026-05-08,SHI-102,Flannel check shirt,Shirts,16,139.0,54.0,2224.0,864.0,1360.0,61.15
2026-05-08,TRO-201,Chino trousers,Trousers,23,179.0,70.0,4117.0,1610.0,2507.0,60.89
2026-05-08,TRO-202,Regular jeans,Trousers,31,199.0,82.0,6169.0,2542.0,3627.0,58.79
2026-05-08,TRO-203,Jogger sweatpants,Trousers,34,119.0,40.0,4046.0,1360.0,2686.0,66.39
2026-05-08,HOO-301,Hooded sweatshirt,Hoodies,20,189.0,72.0,3780.0,1440.0,2340.0,61.9
2026-05-08,HOO-302,Crewneck sweatshirt,Hoodies,23,159.0,60.0,3657.0,1380.0,2277.0,62.26
2026-05-08,JKT-401,Transitional parka,Jackets,11,399.0,175.0,4389.0,1925.0,2464.0,56.14
2026-05-08,JKT-402,Denim jacket,Jackets,12,259.0,105.0,3108.0,1260.0,1848.0,59.46
2026-05-08,ACC-501,Beanie hat,Accessories,36,49.0,14.0,1764.0,504.0,1260.0,71.43
2026-05-09,TSH-001,Basic cotton tee,T-shirts,73,59.0,19.0,4307.0,1387.0,2920.0,67.8
2026-05-09,TSH-002,Premium oversize tee,T-shirts,43,89.0,31.0,3827.0,1333.0,2494.0,65.17
2026-05-09,SHI-101,Linen slim shirt,Shirts,28,159.0,62.0,4452.0,1736.0,2716.0,61.01
2026-05-09,SHI-102,Flannel check shirt,Shirts,21,139.0,54.0,2919.0,1134.0,1785.0,61.15
2026-05-09,TRO-201,Chino trousers,Trousers,29,179.0,70.0,5191.0,2030.0,3161.0,60.89
2026-05-09,TRO-202,Regular jeans,Trousers,40,199.0,82.0,7960.0,3280.0,4680.0,58.79
2026-05-09,TRO-203,Jogger sweatpants,Trousers,48,119.0,40.0,5712.0,1920.0,3792.0,66.39
2026-05-09,HOO-301,Hooded sweatshirt,Hoodies,26,189.0,72.0,4914.0,1872.0,3042.0,61.9
2026-05-09,HOO-302,Crewneck sweatshirt,Hoodies,23,159.0,60.0,3657.0,1380.0,2277.0,62.26
2026-05-09,JKT-401,Transitional parka,Jackets,11,399.0,175.0,4389.0,1925.0,2464.0,56.14
2026-05-09,JKT-402,Denim jacket,Jackets,17,259.0,105.0,4403.0,1785.0,2618.0,59.46
2026-05-09,ACC-501,Beanie hat,Accessories,50,49.0,14.0,2450.0,700.0,1750.0,71.43
2026-05-10,TSH-001,Basic cotton tee,T-shirts,71,59.0,19.0,4189.0,1349.0,2840.0,67.8
2026-05-10,TSH-002,Premium oversize tee,T-shirts,47,89.0,31.0,4183.0,1457.0,2726.0,65.17
2026-05-10,SHI-101,Linen slim shirt,Shirts,23,159.0,62.0,3657.0,1426.0,2231.0,61.01
2026-05-10,SHI-102,Flannel check shirt,Shirts,23,139.0,54.0,3197.0,1242.0,1955.0,61.15
2026-05-10,TRO-201,Chino trousers,Trousers,29,179.0,70.0,5191.0,2030.0,3161.0,60.89
2026-05-10,TRO-202,Regular jeans,Trousers,40,199.0,82.0,7960.0,3280.0,4680.0,58.79
2026-05-10,TRO-203,Jogger sweatpants,Trousers,39,119.0,40.0,4641.0,1560.0,3081.0,66.39
2026-05-10,HOO-301,Hooded sweatshirt,Hoodies,31,189.0,72.0,5859.0,2232.0,3627.0,61.9
2026-05-10,HOO-302,Crewneck sweatshirt,Hoodies,20,159.0,60.0,3180.0,1200.0,1980.0,62.26
2026-05-10,JKT-401,Transitional parka,Jackets,10,399.0,175.0,3990.0,1750.0,2240.0,56.14
2026-05-10,JKT-402,Denim jacket,Jackets,14,259.0,105.0,3626.0,1470.0,2156.0,59.46
2026-05-10,ACC-501,Beanie hat,Accessories,58,49.0,14.0,2842.0,812.0,2030.0,71.43
2026-05-11,TSH-001,Basic cotton tee,T-shirts,57,59.0,19.0,3363.0,1083.0,2280.0,67.8
2026-05-11,TSH-002,Premium oversize tee,T-shirts,33,89.0,31.0,2937.0,1023.0,1914.0,65.17
2026-05-11,SHI-101,Linen slim shirt,Shirts,23,159.0,62.0,3657.0,1426.0,2231.0,61.01
2026-05-11,SHI-102,Flannel check shirt,Shirts,18,139.0,54.0,2502.0,972.0,1530.0,61.15
2026-05-11,TRO-201,Chino trousers,Trousers,28,179.0,70.0,5012.0,1960.0,3052.0,60.89
2026-05-11,TRO-202,Regular jeans,Trousers,32,199.0,82.0,6368.0,2624.0,3744.0,58.79
2026-05-11,TRO-203,Jogger sweatpants,Trousers,35,119.0,40.0,4165.0,1400.0,2765.0,66.39
2026-05-11,HOO-301,Hooded sweatshirt,Hoodies,24,189.0,72.0,4536.0,1728.0,2808.0,61.9
2026-05-11,HOO-302,Crewneck sweatshirt,Hoodies,18,159.0,60.0,2862.0,1080.0,1782.0,62.26
2026-05-11,JKT-401,Transitional parka,Jackets,11,399.0,175.0,4389.0,1925.0,2464.0,56.14
2026-05-11,JKT-402,Denim jacket,Jackets,13,259.0,105.0,3367.0,1365.0,2002.0,59.46
2026-05-11,ACC-501,Beanie hat,Accessories,40,49.0,14.0,1960.0,560.0,1400.0,71.43
2026-05-12,TSH-001,Basic cotton tee,T-shirts,52,59.0,19.0,3068.0,988.0,2080.0,67.8
2026-05-12,TSH-002,Premium oversize tee,T-shirts,26,89.0,31.0,2314.0,806.0,1508.0,65.17
2026-05-12,SHI-101,Linen slim shirt,Shirts,21,159.0,62.0,3339.0,1302.0,2037.0,61.01
2026-05-12,SHI-102,Flannel check shirt,Shirts,17,139.0,54.0,2363.0,918.0,1445.0,61.15
2026-05-12,TRO-201,Chino trousers,Trousers,26,179.0,70.0,4654.0,1820.0,2834.0,60.89
2026-05-12,TRO-202,Regular jeans,Trousers,25,199.0,82.0,4975.0,2050.0,2925.0,58.79
2026-05-12,TRO-203,Jogger sweatpants,Trousers,31,119.0,40.0,3689.0,1240.0,2449.0,66.39
2026-05-12,HOO-301,Hooded sweatshirt,Hoodies,24,189.0,72.0,4536.0,1728.0,2808.0,61.9
2026-05-12,HOO-302,Crewneck sweatshirt,Hoodies,20,159.0,60.0,3180.0,1200.0,1980.0,62.26
2026-05-12,JKT-401,Transitional parka,Jackets,8,399.0,175.0,3192.0,1400.0,1792.0,56.14
2026-05-12,JKT-402,Denim jacket,Jackets,9,259.0,105.0,2331.0,945.0,1386.0,59.46
2026-05-12,ACC-501,Beanie hat,Accessories,37,49.0,14.0,1813.0,518.0,1295.0,71.43
2026-05-13,TSH-001,Basic cotton tee,T-shirts,46,59.0,19.0,2714.0,874.0,1840.0,67.8
2026-05-13,TSH-002,Premium oversize tee,T-shirts,34,89.0,31.0,3026.0,1054.0,1972.0,65.17
2026-05-13,SHI-101,Linen slim shirt,Shirts,21,159.0,62.0,3339.0,1302.0,2037.0,61.01
2026-05-13,SHI-102,Flannel check shirt,Shirts,15,139.0,54.0,2085.0,810.0,1275.0,61.15
2026-05-13,TRO-201,Chino trousers,Trousers,22,179.0,70.0,3938.0,1540.0,2398.0,60.89
2026-05-13,TRO-202,Regular jeans,Trousers,24,199.0,82.0,4776.0,1968.0,2808.0,58.79
2026-05-13,TRO-203,Jogger sweatpants,Trousers,30,119.0,40.0,3570.0,1200.0,2370.0,66.39
2026-05-13,HOO-301,Hooded sweatshirt,Hoodies,19,189.0,72.0,3591.0,1368.0,2223.0,61.9
2026-05-13,HOO-302,Crewneck sweatshirt,Hoodies,17,159.0,60.0,2703.0,1020.0,1683.0,62.26
2026-05-13,JKT-401,Transitional parka,Jackets,7,399.0,175.0,2793.0,1225.0,1568.0,56.14
2026-05-13,JKT-402,Denim jacket,Jackets,10,259.0,105.0,2590.0,1050.0,1540.0,59.46
2026-05-13,ACC-501,Beanie hat,Accessories,41,49.0,14.0,2009.0,574.0,1435.0,71.43
2026-05-14,TSH-001,Basic cotton tee,T-shirts,44,59.0,19.0,2596.0,836.0,1760.0,67.8
2026-05-14,TSH-002,Premium oversize tee,T-shirts,34,89.0,31.0,3026.0,1054.0,1972.0,65.17
2026-05-14,SHI-101,Linen slim shirt,Shirts,20,159.0,62.0,3180.0,1240.0,1940.0,61.01
2026-05-14,SHI-102,Flannel check shirt,Shirts,18,139.0,54.0,2502.0,972.0,1530.0,61.15
2026-05-14,TRO-201,Chino trousers,Trousers,26,179.0,70.0,4654.0,1820.0,2834.0,60.89
2026-05-14,TRO-202,Regular jeans,Trousers,30,199.0,82.0,5970.0,2460.0,3510.0,58.79
2026-05-14,TRO-203,Jogger sweatpants,Trousers,28,119.0,40.0,3332.0,1120.0,2212.0,66.39
2026-05-14,HOO-301,Hooded sweatshirt,Hoodies,19,189.0,72.0,3591.0,1368.0,2223.0,61.9
2026-05-14,HOO-302,Crewneck sweatshirt,Hoodies,18,159.0,60.0,2862.0,1080.0,1782.0,62.26
2026-05-14,JKT-401,Transitional parka,Jackets,9,399.0,175.0,3591.0,1575.0,2016.0,56.14
2026-05-14,JKT-402,Denim jacket,Jackets,12,259.0,105.0,3108.0,1260.0,1848.0,59.46
2026-05-14,ACC-501,Beanie hat,Accessories,30,49.0,14.0,1470.0,420.0,1050.0,71.43
2026-05-15,TSH-001,Basic cotton tee,T-shirts,45,59.0,19.0,2655.0,855.0,1800.0,67.8
2026-05-15,TSH-002,Premium oversize tee,T-shirts,38,89.0,31.0,3382.0,1178.0,2204.0,65.17
2026-05-15,SHI-101,Linen slim shirt,Shirts,26,159.0,62.0,4134.0,1612.0,2522.0,61.01
2026-05-15,SHI-102,Flannel check shirt,Shirts,22,139.0,54.0,3058.0,1188.0,1870.0,61.15
2026-05-15,TRO-201,Chino trousers,Trousers,29,179.0,70.0,5191.0,2030.0,3161.0,60.89
2026-05-15,TRO-202,Regular jeans,Trousers,30,199.0,82.0,5970.0,2460.0,3510.0,58.79
2026-05-15,TRO-203,Jogger sweatpants,Trousers,29,119.0,40.0,3451.0,1160.0,2291.0,66.39
2026-05-15,HOO-301,Hooded sweatshirt,Hoodies,26,189.0,72.0,4914.0,1872.0,3042.0,61.9
2026-05-15,HOO-302,Crewneck sweatshirt,Hoodies,22,159.0,60.0,3498.0,1320.0,2178.0,62.26
2026-05-15,JKT-401,Transitional parka,Jackets,10,399.0,175.0,3990.0,1750.0,2240.0,56.14
2026-05-15,JKT-402,Denim jacket,Jackets,13,259.0,105.0,3367.0,1365.0,2002.0,59.46
2026-05-15,ACC-501,Beanie hat,Accessories,49,49.0,14.0,2401.0,686.0,1715.0,71.43
2026-05-16,TSH-001,Basic cotton tee,T-shirts,53,59.0,19.0,3127.0,1007.0,2120.0,67.8
2026-05-16,TSH-002,Premium oversize tee,T-shirts,48,89.0,31.0,4272.0,1488.0,2784.0,65.17
2026-05-16,SHI-101,Linen slim shirt,Shirts,24,159.0,62.0,3816.0,1488.0,2328.0,61.01
2026-05-16,SHI-102,Flannel check shirt,Shirts,21,139.0,54.0,2919.0,1134.0,1785.0,61.15
2026-05-16,TRO-201,Chino trousers,Trousers,27,179.0,70.0,4833.0,1890.0,2943.0,60.89
2026-05-16,TRO-202,Regular jeans,Trousers,36,199.0,82.0,7164.0,2952.0,4212.0,58.79
2026-05-16,TRO-203,Jogger sweatpants,Trousers,41,119.0,40.0,4879.0,1640.0,3239.0,66.39
2026-05-16,HOO-301,Hooded sweatshirt,Hoodies,32,189.0,72.0,6048.0,2304.0,3744.0,61.9
2026-05-16,HOO-302,Crewneck sweatshirt,Hoodies,20,159.0,60.0,3180.0,1200.0,1980.0,62.26
2026-05-16,JKT-401,Transitional parka,Jackets,10,399.0,175.0,3990.0,1750.0,2240.0,56.14
2026-05-16,JKT-402,Denim jacket,Jackets,17,259.0,105.0,4403.0,1785.0,2618.0,59.46
2026-05-16,ACC-501,Beanie hat,Accessories,53,49.0,14.0,2597.0,742.0,1855.0,71.43
2026-05-17,TSH-001,Basic cotton tee,T-shirts,56,59.0,19.0,3304.0,1064.0,2240.0,67.8
2026-05-17,TSH-002,Premium oversize tee,T-shirts,48,89.0,31.0,4272.0,1488.0,2784.0,65.17
2026-05-17,SHI-101,Linen slim shirt,Shirts,21,159.0,62.0,3339.0,1302.0,2037.0,61.01
2026-05-17,SHI-102,Flannel check shirt,Shirts,20,139.0,54.0,2780.0,1080.0,1700.0,61.15
2026-05-17,TRO-201,Chino trousers,Trousers,28,179.0,70.0,5012.0,1960.0,3052.0,60.89
2026-05-17,TRO-202,Regular jeans,Trousers,31,199.0,82.0,6169.0,2542.0,3627.0,58.79
2026-05-17,TRO-203,Jogger sweatpants,Trousers,31,119.0,40.0,3689.0,1240.0,2449.0,66.39
2026-05-17,HOO-301,Hooded sweatshirt,Hoodies,31,189.0,72.0,5859.0,2232.0,3627.0,61.9
2026-05-17,HOO-302,Crewneck sweatshirt,Hoodies,26,159.0,60.0,4134.0,1560.0,2574.0,62.26
2026-05-17,JKT-401,Transitional parka,Jackets,12,399.0,175.0,4788.0,2100.0,2688.0,56.14
2026-05-17,JKT-402,Denim jacket,Jackets,12,259.0,105.0,3108.0,1260.0,1848.0,59.46
2026-05-17,ACC-501,Beanie hat,Accessories,47,49.0,14.0,2303.0,658.0,1645.0,71.43
2026-05-18,TSH-001,Basic cotton tee,T-shirts,54,59.0,19.0,3186.0,1026.0,2160.0,67.8
2026-05-18,TSH-002,Premium oversize tee,T-shirts,40,89.0,31.0,3560.0,1240.0,2320.0,65.17
2026-05-18,SHI-101,Linen slim shirt,Shirts,24,159.0,62.0,3816.0,1488.0,2328.0,61.01
2026-05-18,SHI-102,Flannel check shirt,Shirts,19,139.0,54.0,2641.0,1026.0,1615.0,61.15
2026-05-18,TRO-201,Chino trousers,Trousers,25,179.0,70.0,4475.0,1750.0,2725.0,60.89
2026-05-18,TRO-202,Regular jeans,Trousers,36,199.0,82.0,7164.0,2952.0,4212.0,58.79
2026-05-18,TRO-203,Jogger sweatpants,Trousers,31,119.0,40.0,3689.0,1240.0,2449.0,66.39
2026-05-18,HOO-301,Hooded sweatshirt,Hoodies,24,189.0,72.0,4536.0,1728.0,2808.0,61.9
2026-05-18,HOO-302,Crewneck sweatshirt,Hoodies,20,159.0,60.0,3180.0,1200.0,1980.0,62.26
2026-05-18,JKT-401,Transitional parka,Jackets,9,399.0,175.0,3591.0,1575.0,2016.0,56.14
2026-05-18,JKT-402,Denim jacket,Jackets,13,259.0,105.0,3367.0,1365.0,2002.0,59.46
2026-05-18,ACC-501,Beanie hat,Accessories,46,49.0,14.0,2254.0,644.0,1610.0,71.43
2026-05-19,TSH-001,Basic cotton tee,T-shirts,57,59.0,19.0,3363.0,1083.0,2280.0,67.8
2026-05-19,TSH-002,Premium oversize tee,T-shirts,29,89.0,31.0,2581.0,899.0,1682.0,65.17
2026-05-19,SHI-101,Linen slim shirt,Shirts,23,159.0,62.0,3657.0,1426.0,2231.0,61.01
2026-05-19,SHI-102,Flannel check shirt,Shirts,17,139.0,54.0,2363.0,918.0,1445.0,61.15
2026-05-19,TRO-201,Chino trousers,Trousers,21,179.0,70.0,3759.0,1470.0,2289.0,60.89
2026-05-19,TRO-202,Regular jeans,Trousers,27,199.0,82.0,5373.0,2214.0,3159.0,58.79
2026-05-19,TRO-203,Jogger sweatpants,Trousers,32,119.0,40.0,3808.0,1280.0,2528.0,66.39
2026-05-19,HOO-301,Hooded sweatshirt,Hoodies,23,189.0,72.0,4347.0,1656.0,2691.0,61.9
2026-05-19,HOO-302,Crewneck sweatshirt,Hoodies,14,159.0,60.0,2226.0,840.0,1386.0,62.26
2026-05-19,JKT-401,Transitional parka,Jackets,9,399.0,175.0,3591.0,1575.0,2016.0,56.14
2026-05-19,JKT-402,Denim jacket,Jackets,11,259.0,105.0,2849.0,1155.0,1694.0,59.46
2026-05-19,ACC-501,Beanie hat,Accessories,43,49.0,14.0,2107.0,602.0,1505.0,71.43
2026-05-20,TSH-001,Basic cotton tee,T-shirts,41,59.0,19.0,2419.0,779.0,1640.0,67.8
2026-05-20,TSH-002,Premium oversize tee,T-shirts,34,89.0,31.0,3026.0,1054.0,1972.0,65.17
2026-05-20,SHI-101,Linen slim shirt,Shirts,19,159.0,62.0,3021.0,1178.0,1843.0,61.01
2026-05-20,SHI-102,Flannel check shirt,Shirts,14,139.0,54.0,1946.0,756.0,1190.0,61.15
2026-05-20,TRO-201,Chino trousers,Trousers,23,179.0,70.0,4117.0,1610.0,2507.0,60.89
2026-05-20,TRO-202,Regular jeans,Trousers,26,199.0,82.0,5174.0,2132.0,3042.0,58.79
2026-05-20,TRO-203,Jogger sweatpants,Trousers,30,119.0,40.0,3570.0,1200.0,2370.0,66.39
2026-05-20,HOO-301,Hooded sweatshirt,Hoodies,22,189.0,72.0,4158.0,1584.0,2574.0,61.9
2026-05-20,HOO-302,Crewneck sweatshirt,Hoodies,17,159.0,60.0,2703.0,1020.0,1683.0,62.26
2026-05-20,JKT-401,Transitional parka,Jackets,9,399.0,175.0,3591.0,1575.0,2016.0,56.14
2026-05-20,JKT-402,Denim jacket,Jackets,11,259.0,105.0,2849.0,1155.0,1694.0,59.46
2026-05-20,ACC-501,Beanie hat,Accessories,41,49.0,14.0,2009.0,574.0,1435.0,71.43
2026-05-21,TSH-001,Basic cotton tee,T-shirts,50,59.0,19.0,2950.0,950.0,2000.0,67.8
2026-05-21,TSH-002,Premium oversize tee,T-shirts,29,89.0,31.0,2581.0,899.0,1682.0,65.17
2026-05-21,SHI-101,Linen slim shirt,Shirts,19,159.0,62.0,3021.0,1178.0,1843.0,61.01
2026-05-21,SHI-102,Flannel check shirt,Shirts,16,139.0,54.0,2224.0,864.0,1360.0,61.15
2026-05-21,TRO-201,Chino trousers,Trousers,25,179.0,70.0,4475.0,1750.0,2725.0,60.89
2026-05-21,TRO-202,Regular jeans,Trousers,22,199.0,82.0,4378.0,1804.0,2574.0,58.79
2026-05-21,TRO-203,Jogger sweatpants,Trousers,27,119.0,40.0,3213.0,1080.0,2133.0,66.39
2026-05-21,HOO-301,Hooded sweatshirt,Hoodies,23,189.0,72.0,4347.0,1656.0,2691.0,61.9
2026-05-21,HOO-302,Crewneck sweatshirt,Hoodies,15,159.0,60.0,2385.0,900.0,1485.0,62.26
2026-05-21,JKT-401,Transitional parka,Jackets,7,399.0,175.0,2793.0,1225.0,1568.0,56.14
2026-05-21,JKT-402,Denim jacket,Jackets,11,259.0,105.0,2849.0,1155.0,1694.0,59.46
2026-05-21,ACC-501,Beanie hat,Accessories,44,49.0,14.0,2156.0,616.0,1540.0,71.43
2026-05-22,TSH-001,Basic cotton tee,T-shirts,56,59.0,19.0,3304.0,1064.0,2240.0,67.8
2026-05-22,TSH-002,Premium oversize tee,T-shirts,43,89.0,31.0,3827.0,1333.0,2494.0,65.17
2026-05-22,SHI-101,Linen slim shirt,Shirts,25,159.0,62.0,3975.0,1550.0,2425.0,61.01
2026-05-22,SHI-102,Flannel check shirt,Shirts,17,139.0,54.0,2363.0,918.0,1445.0,61.15
2026-05-22,TRO-201,Chino trousers,Trousers,31,179.0,70.0,5549.0,2170.0,3379.0,60.89
2026-05-22,TRO-202,Regular jeans,Trousers,30,199.0,82.0,5970.0,2460.0,3510.0,58.79
2026-05-22,TRO-203,Jogger sweatpants,Trousers,39,119.0,40.0,4641.0,1560.0,3081.0,66.39
2026-05-22,HOO-301,Hooded sweatshirt,Hoodies,27,189.0,72.0,5103.0,1944.0,3159.0,61.9
2026-05-22,HOO-302,Crewneck sweatshirt,Hoodies,18,159.0,60.0,2862.0,1080.0,1782.0,62.26
2026-05-22,JKT-401,Transitional parka,Jackets,8,399.0,175.0,3192.0,1400.0,1792.0,56.14
2026-05-22,JKT-402,Denim jacket,Jackets,15,259.0,105.0,3885.0,1575.0,2310.0,59.46
2026-05-22,ACC-501,Beanie hat,Accessories,37,49.0,14.0,1813.0,518.0,1295.0,71.43
2026-05-23,TSH-001,Basic cotton tee,T-shirts,78,59.0,19.0,4602.0,1482.0,3120.0,67.8
2026-05-23,TSH-002,Premium oversize tee,T-shirts,50,89.0,31.0,4450.0,1550.0,2900.0,65.17
2026-05-23,SHI-101,Linen slim shirt,Shirts,29,159.0,62.0,4611.0,1798.0,2813.0,61.01
2026-05-23,SHI-102,Flannel check shirt,Shirts,26,139.0,54.0,3614.0,1404.0,2210.0,61.15
2026-05-23,TRO-201,Chino trousers,Trousers,38,179.0,70.0,6802.0,2660.0,4142.0,60.89
2026-05-23,TRO-202,Regular jeans,Trousers,41,199.0,82.0,8159.0,3362.0,4797.0,58.79
2026-05-23,TRO-203,Jogger sweatpants,Trousers,39,119.0,40.0,4641.0,1560.0,3081.0,66.39
2026-05-23,HOO-301,Hooded sweatshirt,Hoodies,32,189.0,72.0,6048.0,2304.0,3744.0,61.9
2026-05-23,HOO-302,Crewneck sweatshirt,Hoodies,19,159.0,60.0,3021.0,1140.0,1881.0,62.26
2026-05-23,JKT-401,Transitional parka,Jackets,12,399.0,175.0,4788.0,2100.0,2688.0,56.14
2026-05-23,JKT-402,Denim jacket,Jackets,14,259.0,105.0,3626.0,1470.0,2156.0,59.46
2026-05-23,ACC-501,Beanie hat,Accessories,54,49.0,14.0,2646.0,756.0,1890.0,71.43
2026-05-24,TSH-001,Basic cotton tee,T-shirts,67,59.0,19.0,3953.0,1273.0,2680.0,67.8
2026-05-24,TSH-002,Premium oversize tee,T-shirts,43,89.0,31.0,3827.0,1333.0,2494.0,65.17
2026-05-24,SHI-101,Linen slim shirt,Shirts,28,159.0,62.0,4452.0,1736.0,2716.0,61.01
2026-05-24,SHI-102,Flannel check shirt,Shirts,25,139.0,54.0,3475.0,1350.0,2125.0,61.15
2026-05-24,TRO-201,Chino trousers,Trousers,26,179.0,70.0,4654.0,1820.0,2834.0,60.89
2026-05-24,TRO-202,Regular jeans,Trousers,31,199.0,82.0,6169.0,2542.0,3627.0,58.79
2026-05-24,TRO-203,Jogger sweatpants,Trousers,32,119.0,40.0,3808.0,1280.0,2528.0,66.39
2026-05-24,HOO-301,Hooded sweatshirt,Hoodies,32,189.0,72.0,6048.0,2304.0,3744.0,61.9
2026-05-24,HOO-302,Crewneck sweatshirt,Hoodies,23,159.0,60.0,3657.0,1380.0,2277.0,62.26
2026-05-24,JKT-401,Transitional parka,Jackets,13,399.0,175.0,5187.0,2275.0,2912.0,56.14
2026-05-24,JKT-402,Denim jacket,Jackets,12,259.0,105.0,3108.0,1260.0,1848.0,59.46
2026-05-24,ACC-501,Beanie hat,Accessories,40,49.0,14.0,1960.0,560.0,1400.0,71.43
2026-05-25,TSH-001,Basic cotton tee,T-shirts,66,59.0,19.0,3894.0,1254.0,2640.0,67.8
2026-05-25,TSH-002,Premium oversize tee,T-shirts,45,89.0,31.0,4005.0,1395.0,2610.0,65.17
2026-05-25,SHI-101,Linen slim shirt,Shirts,21,159.0,62.0,3339.0,1302.0,2037.0,61.01
2026-05-25,SHI-102,Flannel check shirt,Shirts,19,139.0,54.0,2641.0,1026.0,1615.0,61.15
2026-05-25,TRO-201,Chino trousers,Trousers,24,179.0,70.0,4296.0,1680.0,2616.0,60.89
2026-05-25,TRO-202,Regular jeans,Trousers,38,199.0,82.0,7562.0,3116.0,4446.0,58.79
2026-05-25,TRO-203,Jogger sweatpants,Trousers,33,119.0,40.0,3927.0,1320.0,2607.0,66.39
2026-05-25,HOO-301,Hooded sweatshirt,Hoodies,26,189.0,72.0,4914.0,1872.0,3042.0,61.9
2026-05-25,HOO-302,Crewneck sweatshirt,Hoodies,17,159.0,60.0,2703.0,1020.0,1683.0,62.26
2026-05-25,JKT-401,Transitional parka,Jackets,12,399.0,175.0,4788.0,2100.0,2688.0,56.14
2026-05-25,JKT-402,Denim jacket,Jackets,11,259.0,105.0,2849.0,1155.0,1694.0,59.46
2026-05-25,ACC-501,Beanie hat,Accessories,44,49.0,14.0,2156.0,616.0,1540.0,71.43
2026-05-26,TSH-001,Basic cotton tee,T-shirts,51,59.0,19.0,3009.0,969.0,2040.0,67.8
2026-05-26,TSH-002,Premium oversize tee,T-shirts,35,89.0,31.0,3115.0,1085.0,2030.0,65.17
2026-05-26,SHI-101,Linen slim shirt,Shirts,23,159.0,62.0,3657.0,1426.0,2231.0,61.01
2026-05-26,SHI-102,Flannel check shirt,Shirts,15,139.0,54.0,2085.0,810.0,1275.0,61.15
2026-05-26,TRO-201,Chino trousers,Trousers,26,179.0,70.0,4654.0,1820.0,2834.0,60.89
2026-05-26,TRO-202,Regular jeans,Trousers,23,199.0,82.0,4577.0,1886.0,2691.0,58.79
2026-05-26,TRO-203,Jogger sweatpants,Trousers,29,119.0,40.0,3451.0,1160.0,2291.0,66.39
2026-05-26,HOO-301,Hooded sweatshirt,Hoodies,18,189.0,72.0,3402.0,1296.0,2106.0,61.9
2026-05-26,HOO-302,Crewneck sweatshirt,Hoodies,17,159.0,60.0,2703.0,1020.0,1683.0,62.26
2026-05-26,JKT-401,Transitional parka,Jackets,8,399.0,175.0,3192.0,1400.0,1792.0,56.14
2026-05-26,JKT-402,Denim jacket,Jackets,13,259.0,105.0,3367.0,1365.0,2002.0,59.46
2026-05-26,ACC-501,Beanie hat,Accessories,30,49.0,14.0,1470.0,420.0,1050.0,71.43
2026-05-27,TSH-001,Basic cotton tee,T-shirts,43,59.0,19.0,2537.0,817.0,1720.0,67.8
2026-05-27,TSH-002,Premium oversize tee,T-shirts,30,89.0,31.0,2670.0,930.0,1740.0,65.17
2026-05-27,SHI-101,Linen slim shirt,Shirts,21,159.0,62.0,3339.0,1302.0,2037.0,61.01
